enrollment_id,student_id,course_id,term,status
d4ec494f-afe1-4845-a18a-f249d45a1de3,S0152,C003,First Semester 2023,dropped
d5b07c12-f31d-40e2-8967-35672ba439e6,S0152,C001,Second Semester 2024,dropped
89b702ed-27dc-4b65-a2bb-f84c95d12c70,S0153,C003,First Semester 2023,dropped
b3c28ec5-fe66-44fa-b5ed-ff389197107c,S0153,C001,First Semester 2023,dropped
cf97b016-a560-4775-98cf-d9666f110436,S0153,C004,First Semester 2023,active
351b3e63-49e7-45c7-8bd8-715eae98b722,S0154,C004,First Semester 2023,dropped
80f6c26c-f7ee-4d84-b31c-834957992f42,S0154,C001,Second Semester 2024,active
cb56eb48-be3d-4265-9471-8d868d366459,S0155,C004,First Semester 2023,dropped
c5fe21d6-8365-42cf-973b-e22644d9ea2d,S0155,C001,Second Semester 2024,completed
77ba69f1-37df-4dfb-821a-4d9635f1e04b,S0155,C002,First Semester 2023,dropped
1d842e8f-ec02-4881-880c-faaa42c6cc42,S0156,C003,First Semester 2023,completed
2fb9950b-a190-4a44-a888-7521845c10ea,S0156,C004,Second Semester 2024,active
9639e2b7-779d-4db4-a3ca-ef2f79a759de,S0157,C002,First Semester 2023,completed
60beb85d-9053-417b-9f4d-ec1d52af891a,S0157,C003,Second Semester 2024,dropped
08aa6127-e6b9-43a3-96a0-c726a886a9fc,S0157,C001,First Semester 2023,dropped
a125151b-1ac7-4a5b-b387-a11d5286f977,S0158,C001,Second Semester 2024,active
02059f80-e6a9-4352-9e8c-5a135bdfd4ce,S0159,C004,First Semester 2023,dropped
55afb783-79ba-49db-abe1-610b28a3df6e,S0159,C001,Second Semester 2024,completed
19a7361b-e729-406f-a5db-8ca356302021,S0160,C004,Second Semester 2024,active
4e681465-5ba6-4f73-a9c4-1f0d2fe68a52,S0160,C002,First Semester 2023,dropped
2fa83aa4-8bf9-466d-b782-e83f29a9b2d7,S0161,C001,Second Semester 2024,dropped
cf292101-7062-4ff6-8591-67e1c0860861,S0161,C004,First Semester 2023,dropped
93727484-97f4-43d6-b4d9-9fb19dda4e36,S0162,C001,First Semester 2023,completed
663ab809-bb1f-4b98-af5a-181ab1caa64c,S0163,C004,Second Semester 2024,active
40a8bd6b-3e5b-44af-9587-57a3793c04f7,S0163,C003,First Semester 2023,completed
567f3096-99d7-4477-9f8b-00f7b92eefe0,S0164,C002,First Semester 2023,dropped
4cd82847-66b1-4859-adb5-d5e67b88e4ef,S0164,C004,First Semester 2023,active
e09f6e24-edd2-4200-b884-195d0a45e44d,S0165,C004,First Semester 2023,active
e69f1f78-ef4c-413d-835f-4e123bfb48d5,S0165,C003,First Semester 2023,active
6bc5bcd4-1b9c-47e0-81c8-2e2bed486d9a,S0165,C001,First Semester 2023,completed
f4382911-44f4-474f-8629-9ca66d076774,S0166,C001,Second Semester 2024,completed
074f6459-97d3-450e-a697-8f7793d640cc,S0166,C004,First Semester 2023,dropped
ec1f5d97-2a98-4090-831f-d30229fd9b08,S0166,C003,First Semester 2023,active
f719ae43-98cb-4cb4-a2f7-e7ea4cf2fdf8,S0167,C003,First Semester 2023,dropped
32ce6a3d-862a-46f2-b15e-609cb297fa7f,S0168,C003,First Semester 2023,completed
c0793f64-9167-4dea-b8f1-066bf3951a45,S0168,C004,First Semester 2023,dropped
55492107-a9d5-40dd-a140-867223b97f36,S0168,C002,First Semester 2023,completed
f8673a5b-0dc5-47d9-b5bc-e0c0c9dfaf7c,S0169,C003,First Semester 2023,dropped
c40cfbde-caf9-4924-8f2c-8cfd17245dac,S0169,C001,Second Semester 2024,dropped
756e3fd6-589a-4b88-8d2e-6c8b2436c8de,S0170,C001,Second Semester 2024,dropped
003742ae-75e9-43d8-aa53-dbd6655fdaa5,S0170,C002,Second Semester 2024,dropped
e2095271-334d-47aa-a5c1-f899a89a92c5,S0171,C004,Second Semester 2024,completed
1493794a-4eba-42da-8d20-d6cf2c0cad5c,S0171,C001,First Semester 2023,dropped
340ce8c9-db96-4db1-bc76-86e52f4187bc,S0172,C002,Second Semester 2024,dropped
3ea6ca65-b960-4f1f-9715-2d766fc1aaeb,S0172,C001,First Semester 2023,completed
d87db947-8e2b-4d2c-af49-63952775957e,S0173,C004,Second Semester 2024,dropped
7a3338e0-0144-4fa3-9fcf-5c27c68e47b0,S0174,C002,Second Semester 2024,active
788664f3-1993-4dfe-983f-097d28c9d68c,S0174,C004,Second Semester 2024,dropped
b2e33ad9-64e0-4880-afd1-3c738cc19913,S0174,C001,First Semester 2023,completed
ab1ead74-78e9-4ae9-a9af-6d283665de1b,S0175,C001,First Semester 2023,active
b4cb1a42-76a6-42e6-94d3-28086054a51c,S0175,C003,Second Semester 2024,completed
1887fa69-eabd-47da-8357-a6203e245711,S0176,C001,First Semester 2023,completed
c356dee2-517f-4316-a0e5-886663380b42,S0176,C004,First Semester 2023,completed
c5f4656a-665e-44dd-a22e-c711ef6d5b4b,S0176,C003,Second Semester 2024,active
d1ddd3e6-487f-40f0-a5e4-b93553bd99f9,S0177,C002,First Semester 2023,dropped
6cb2170b-df68-4491-baf9-aa9dacbc63ed,S0178,C002,First Semester 2023,completed
12581998-88bb-45bb-a4d3-609098d0fc61,S0178,C003,First Semester 2023,dropped
bd8cc32e-ab7d-49b2-bd01-d70658cc49bb,S0179,C003,Second Semester 2024,dropped
38c0f0c3-06e2-4c94-9620-3553f860b58f,S0179,C002,Second Semester 2024,completed
c4916b7f-2d9b-4542-9bc8-1ea5e2b5e74d,S0180,C003,Second Semester 2024,completed
570078c1-5cbe-493e-9e7f-78d93c33499f,S0180,C004,First Semester 2023,dropped
9c4e1662-0068-4d9c-92bf-bc31805f6a69,S0181,C003,Second Semester 2024,completed
ea224efd-65ef-4c84-806e-6481996337aa,S0181,C001,Second Semester 2024,active
23593443-3ae6-4863-a544-8d5513c7f140,S0182,C002,First Semester 2023,completed
361352a0-0b53-44e6-b01e-d6897ffcb3fe,S0182,C003,Second Semester 2024,completed
56ef26a3-17c5-4a7c-af76-6a774d4bcdb2,S0182,C001,First Semester 2023,active
6cfb6acc-2e0c-4488-a76f-7d3c62522f26,S0183,C002,First Semester 2023,completed
63065765-4fa3-4af6-88f3-68ba26976497,S0183,C004,Second Semester 2024,completed
08ea6671-7b0c-436b-923f-144facdeafcd,S0184,C004,First Semester 2023,dropped
6bf6f2f7-f47b-4fba-b561-174742d22c74,S0184,C002,Second Semester 2024,active
aeadd1dc-65f1-4e33-a9dd-f2292df4e387,S0185,C004,First Semester 2023,dropped
77052c84-1b3f-4866-9590-42df8470f4ae,S0186,C001,First Semester 2023,dropped
afa1ff17-58a6-4190-9527-ed08ce65050b,S0186,C003,First Semester 2023,active
dcca9a71-a7e7-4139-99f5-af3cbb904dfe,S0186,C004,Second Semester 2024,active
032124e8-ce92-45ae-8db5-782a678b941f,S0187,C002,First Semester 2023,active
931e5f89-20f5-428d-91ab-ac77292fadf7,S0187,C001,Second Semester 2024,completed
7466b319-afb1-44b5-a24d-2ff781c8d068,S0187,C003,First Semester 2023,dropped
f5bd62cd-a760-40e7-bc73-a16602f77979,S0188,C004,First Semester 2023,active
c577d3a5-6c26-4577-a6d6-089eab91e501,S0188,C003,Second Semester 2024,active
4236d2f9-6ccb-4163-8d8e-6d5e0df473bb,S0188,C002,First Semester 2023,dropped
9a87e44d-1daf-4374-a255-80efbdf7f8f0,S0189,C003,First Semester 2023,dropped
7344e407-e880-41f9-8d6b-4aa0ce9fbfeb,S0189,C004,Second Semester 2024,active
793a650c-c7ef-48e2-9f71-7ac680871ba9,S0189,C002,First Semester 2023,active
88f757fb-d81b-4bb7-95c6-b8d6b6472ba8,S0190,C002,Second Semester 2024,completed
c9162eb7-1c96-4b9b-9d67-9515f8c5ef5c,S0190,C001,Second Semester 2024,completed
881e40c6-6c8f-4833-bb11-6ab62dc86df8,S0190,C003,First Semester 2023,completed
acba60e2-decc-4aea-a22b-3588c275da34,S0191,C004,First Semester 2023,dropped
564d36b6-01c7-4a8b-a67f-c6ec147b7a33,S0191,C003,First Semester 2023,completed
971444b7-b522-4610-af26-3a84f2bd509b,S0192,C001,First Semester 2023,completed
d015f623-83d0-4e33-b296-c4c04201938b,S0192,C003,Second Semester 2024,completed
747a2ecd-df48-46fa-ba45-e0ff9d5130ae,S0192,C004,Second Semester 2024,active
481e67f3-76fa-4828-8c6d-5a716f54d2b9,S0193,C001,First Semester 2023,completed
7d57d424-de2e-4abc-9f1d-fed90a333eef,S0193,C003,Second Semester 2024,dropped
e3a060f1-0cd1-4e0c-9dfa-893375d2fda9,S0193,C004,Second Semester 2024,dropped
40987d5c-5e8a-45cb-afb7-19ba996d9303,S0194,C001,First Semester 2023,active
4bd01f7a-accc-4e70-9663-e4906cfad76f,S0195,C004,First Semester 2023,dropped
8af190cb-0606-45bf-91b5-1519c44f376a,S0195,C002,Second Semester 2024,dropped
5b5cd6c5-4b11-4181-adc1-214344698c04,S0195,C001,First Semester 2023,active
531b1e76-725f-475a-847c-1fe56ac475a5,S0196,C001,First Semester 2023,dropped
9884f76d-091e-41df-a2cf-c32d4c34f9de,S0196,C004,Second Semester 2024,active
095f6d43-bb5e-44d6-9b74-5fdd1c974694,S0197,C002,First Semester 2023,dropped
3fa60025-656e-4170-bd1a-2704880136fc,S0197,C003,Second Semester 2024,dropped
1835e89b-88f4-4a54-9584-184b2cdc1cc0,S0198,C003,First Semester 2023,dropped
a2070bf3-2507-48f2-ba0e-bd5620451dbd,S0198,C002,Second Semester 2024,active
46527e16-e489-449f-ae5c-9ae77e52c22c,S0198,C001,First Semester 2023,completed
b061c6ff-7541-42e8-b8cb-57ff586b3c22,S0199,C001,Second Semester 2024,dropped
d358a5d7-eb34-48de-be7d-623e9e0383d4,S0200,C004,Second Semester 2024,completed
bb916d1c-eea9-4156-95bd-2de2e7510ccf,S0200,C002,Second Semester 2024,active
755afc3d-91ae-457c-8607-f228d20b58cf,S0200,C001,Second Semester 2024,dropped
5f6f83c5-539b-4d73-9397-df7e0a677292,S0201,C004,Second Semester 2024,active
fa126797-9bfe-470a-a591-6ffa09cd33a6,S0201,C001,Second Semester 2024,active
e1cd2b70-cffe-4547-a347-cf55b94ba015,S0202,C001,First Semester 2023,completed
faf2be80-833b-4e78-a1c5-0cc819e32dbe,S0202,C004,First Semester 2023,dropped
ed6cbe79-5678-4633-9429-ef31b9b3c0ee,S0202,C002,Second Semester 2024,completed
6c2aeb89-4d4e-43fa-bfcf-f645a301767a,S0203,C001,First Semester 2023,completed
f34ab83d-2f16-4f3d-85ba-ec786696dea0,S0203,C004,Second Semester 2024,completed
a72427a6-b8ba-41b8-81c1-7233bf2c1fd1,S0204,C001,First Semester 2023,active
d63c04c0-144b-48bc-a207-6595be209925,S0204,C004,Second Semester 2024,completed
1dce0e8c-f714-4ab7-aef5-9d48e98f8c8a,S0205,C004,First Semester 2023,completed
42cf4e6d-9226-4ecf-b10f-8eb5cb2c4e21,S0205,C001,First Semester 2023,dropped
839818fc-9d96-4f5e-8d9e-9bb9feb2f904,S0205,C003,Second Semester 2024,completed
3e668eb8-cb31-4618-9aaf-b63a8a063bf5,S0206,C003,Second Semester 2024,completed
5fcdf4b8-0c80-43f0-8c88-4185b1bad5eb,S0207,C002,First Semester 2023,dropped
c2be7bac-3717-444b-b911-2e2292c62630,S0208,C002,Second Semester 2024,completed
bf32dbc5-4658-4cb2-afdb-ab51ef7b80f1,S0208,C001,Second Semester 2024,completed
46dfe43f-2f8a-4b01-873f-41d2b0595815,S0209,C001,First Semester 2023,completed
9ac88b74-0bb5-4276-abe3-77f380667038,S0210,C004,Second Semester 2024,active
ad9f0e53-2e67-4517-a8e5-2412660f475f,S0210,C002,Second Semester 2024,completed
683d21a9-014b-469c-85ce-514948f006a3,S0211,C004,First Semester 2023,completed
6a11315a-c834-4776-84ca-c3d13506e337,S0212,C002,Second Semester 2024,active
445d9a87-4657-4d38-a138-681ba83f18e2,S0213,C003,Second Semester 2024,completed
f9d46d34-ca4e-4cc5-995d-455b76628c4e,S0213,C004,Second Semester 2024,completed
38a8ab55-18de-4bfe-9172-e4f0a285f766,S0214,C002,Second Semester 2024,dropped
53199080-b581-44e0-84a0-6d55398e1dc0,S0214,C004,First Semester 2023,completed
49af5000-9c83-4fae-9050-1d6538973d15,S0215,C002,Second Semester 2024,completed
d3b4a1d1-9bfc-44bd-b647-d58dba68f429,S0215,C004,Second Semester 2024,dropped
a280760f-6bb7-4dac-9681-8aed75ecc661,S0216,C003,Second Semester 2024,completed
639817e5-8a9c-4c8d-9429-179b98610b0b,S0217,C003,First Semester 2023,dropped
03379b0b-8ec2-4e07-ae0c-230379c11c4a,S0217,C001,First Semester 2023,dropped
58ab766f-51d4-4c6a-9731-4c4657cb9e5b,S0218,C001,First Semester 2023,completed
764231c3-26da-46d1-b1c3-16bed297cb66,S0218,C003,Second Semester 2024,dropped
35ec5514-7fbc-4d75-be19-24aadab712f6,S0218,C002,First Semester 2023,completed
ac48ceaf-2b85-4fb7-b29e-21268840e78a,S0219,C004,First Semester 2023,completed
08429e20-6726-45b4-8175-11f463db0dea,S0219,C001,First Semester 2023,dropped
f7bcbc14-9241-4671-9a2f-c99ba923895d,S0219,C002,Second Semester 2024,completed
8fb30b07-7c8d-49d0-a1a2-62d0141fb001,S0220,C004,Second Semester 2024,dropped
35221344-1545-4478-9865-8721fc257ff1,S0221,C004,First Semester 2023,completed
5e8354da-8793-4334-bc20-594ebf7da45e,S0221,C003,First Semester 2023,active
50b9ff30-c038-42d0-8ab4-ea294dd516c8,S0222,C003,First Semester 2023,dropped
07918b35-77a6-4918-acac-1f3b7395734b,S0223,C001,Second Semester 2024,completed
2aaf1966-95be-4c8a-9ff7-007b27e9184f,S0223,C003,First Semester 2023,active
6e78cd59-909c-4a67-9a04-2fb09fcfd711,S0223,C002,First Semester 2023,completed
05fe16de-c3d3-4e5c-beee-71386a5731f7,S0224,C002,Second Semester 2024,completed
8e72d17c-48ac-4cf8-b92d-edcdc05afd94,S0225,C004,First Semester 2023,completed
3c168418-fd5b-4f20-bda2-3e1bbe7a3168,S0225,C003,First Semester 2023,completed
21b6eb84-899f-4d03-abd2-35736012a24e,S0226,C003,Second Semester 2024,active
d983dadf-f2e5-4ecf-9b6c-549460e0b673,S0227,C002,Second Semester 2024,completed
37e2dc86-654f-4a31-98d3-ab671f9d4db1,S0228,C004,Second Semester 2024,completed
921c5875-1c52-4dd1-bdfc-4a9d3618187c,S0228,C001,Second Semester 2024,active
28bbecfb-dd69-4596-adba-333f4a12c64f,S0229,C004,First Semester 2023,completed
bc059dfb-fc00-414b-870b-db6ec451e562,S0229,C002,First Semester 2023,dropped
6894844f-8cd1-492d-a6af-9249fa98f602,S0230,C001,Second Semester 2024,dropped
6b0dd81d-37be-4260-8053-f2535a1e490d,S0231,C002,First Semester 2023,dropped
51c46d6e-4764-4956-9968-5a3ce6847984,S0232,C002,Second Semester 2024,dropped
1b0b249d-a159-4ef3-9cf9-0400c53f777f,S0233,C004,Second Semester 2024,dropped
f5d23fc6-afd5-4018-a27f-7dc7aa0b46ea,S0233,C001,First Semester 2023,active
5159b574-a2de-41de-8302-40d5a2145243,S0234,C004,First Semester 2023,completed
64657945-8852-487c-891e-daa2809709fa,S0234,C002,Second Semester 2024,completed
7ead63bc-676a-404c-9beb-21e239a01a0b,S0234,C001,First Semester 2023,dropped
d37dcef3-4949-4ed7-b6c3-1071c1bf7df8,S0235,C002,Second Semester 2024,dropped
ec8566f0-282f-4aa6-b30f-8b28ecaf549e,S0236,C001,First Semester 2023,completed
49d5182c-6669-4679-ad78-f04bdf9355ac,S0237,C002,First Semester 2023,completed
55849e58-d472-4e33-885c-c79300dab7f8,S0237,C004,Second Semester 2024,dropped
2c19ee3d-a7fc-4bad-b6ca-1cbec34fb3a9,S0238,C003,Second Semester 2024,dropped
6223733d-192b-43bc-a843-8f65aef0244b,S0238,C004,First Semester 2023,completed
f96846e7-6b08-484b-a731-d6f394853923,S0238,C002,Second Semester 2024,completed
a2ec377a-305a-4bef-a909-03c46b13b71d,S0239,C002,First Semester 2023,dropped
2379750a-3964-4fe6-9e6e-a7d7076f3b07,S0239,C003,First Semester 2023,completed
ffb88ef4-80dc-4873-9eb3-18ad9c15b25e,S0239,C004,First Semester 2023,active
bb6e0d06-9211-46cc-997d-4ca9149c0766,S0240,C001,Second Semester 2024,dropped
533487f7-05d8-4c95-b20b-919968a57ee7,S0240,C004,First Semester 2023,dropped
91be0c2a-2a9d-4c6a-bffc-1e139c1cac23,S0241,C004,First Semester 2023,dropped
1749939d-af32-4af5-b8cf-536aa02072d9,S0241,C003,Second Semester 2024,completed
be32fa85-05d0-423a-9ecb-b693f3ac2f5e,S0242,C004,First Semester 2023,dropped
a7742626-ca35-4116-a22d-dfbb99f19675,S0243,C004,Second Semester 2024,active
dd0a4a6e-82e6-414d-8d53-a19063abbef5,S0244,C003,Second Semester 2024,dropped
295026e5-e9c7-4b29-99ad-d9e0316a8466,S0245,C003,First Semester 2023,completed
dfe91357-b91a-4793-9e7a-ffce753057b9,S0246,C002,Second Semester 2024,dropped
efe87716-78e0-4f78-acda-a0b23d43c4fe,S0247,C004,Second Semester 2024,dropped
529e0da0-3325-4134-abdf-eeb4b6799210,S0247,C002,Second Semester 2024,completed
e4fa6417-1097-42a4-8b00-dcfc21f55aa5,S0247,C003,First Semester 2023,active
760fdd95-93dd-4da1-b4fe-6da807e86429,S0248,C001,First Semester 2023,completed
9a6e868d-af05-4197-bebb-65f1758daaee,S0248,C004,First Semester 2023,dropped
cbf80a9f-3dec-463c-bd5d-da4271934177,S0248,C002,Second Semester 2024,active
800e1610-761e-47e3-b909-c46c2d47de92,S0249,C004,First Semester 2023,dropped
9aa03078-cdbe-4de6-9c74-cdfda4316e6c,S0249,C003,First Semester 2023,completed
eb8f54d8-df40-4e04-94cd-67b4d67f017d,S0250,C003,Second Semester 2024,dropped
76538a69-3eaf-4f08-a8c5-b1e3e8ac4518,S0250,C004,First Semester 2023,completed
01c31adc-11e1-4ee9-b664-b2b9b8d80619,S0250,C001,First Semester 2023,dropped
ad478200-ae99-4937-8846-4aa4bfa4cfdd,S0251,C002,Second Semester 2024,completed
fedb5a32-850f-4bdc-9df7-d26368065678,S0251,C004,Second Semester 2024,active
12037b06-62a4-4afe-9cb7-1b1f785fa1ad,S0251,C001,Second Semester 2024,active
429146ca-f523-4f95-aac6-6272c8757d06,S0252,C002,Second Semester 2024,dropped
1ef8aca7-898f-4586-b74a-3db6e223afc0,S0253,C004,First Semester 2023,active
a5a7a595-9b62-46d2-86cf-07bfb73e54c3,S0253,C001,First Semester 2023,dropped
061285a7-b6fa-49b9-88bf-6b11fd3cc9e3,S0253,C003,Second Semester 2024,dropped
b9dd378e-d3e7-4cd9-bb16-34537042eb9e,S0254,C002,Second Semester 2024,completed
65fd5412-cfc9-4b52-8aff-a0a00f4e2726,S0254,C004,Second Semester 2024,dropped
c4cd8e19-b9a3-473d-9283-4904d40bf9dc,S0255,C001,First Semester 2023,completed
b774b61d-6641-41fa-9d06-07cc0a374f43,S0255,C004,First Semester 2023,dropped
a64e2384-a117-4864-82f5-9390ed696cb3,S0255,C002,First Semester 2023,active
1fc23099-c994-46ab-adb7-fa7e70a6d78b,S0256,C003,First Semester 2023,dropped
4333240a-d8d9-4ad8-a55f-30b91a8709bd,S0257,C004,Second Semester 2024,dropped
c0ea7a67-946e-4ec2-9342-2e50c2086227,S0257,C001,Second Semester 2024,completed
2b4088da-b8d4-4cf2-9c9d-dbd3caa78357,S0258,C001,First Semester 2023,completed
56ff66fd-a812-4f1b-a9b3-5bf25dd09e34,S0258,C003,Second Semester 2024,dropped
cba95e23-3e39-4f9b-a9b8-b3ea2456d767,S0259,C004,Second Semester 2024,dropped
18dd3aea-43b6-46ef-b5c8-21337b8b1581,S0259,C002,First Semester 2023,dropped
12f638e6-b197-403c-a45c-7178547c9030,S0260,C004,Second Semester 2024,active
7dd7fc59-b586-44b5-a631-a9ee754f595f,S0261,C004,First Semester 2023,completed
428f54aa-c1c9-4ab6-bea6-85f6c0a40088,S0261,C001,Second Semester 2024,completed
71d60744-b06f-4681-8b98-42c557aa5681,S0261,C002,Second Semester 2024,completed
b3167953-734b-4a19-8991-56cc54a6368b,S0262,C002,Second Semester 2024,dropped
982c7129-4679-4e6e-9177-99724207291e,S0262,C003,First Semester 2023,active
25e4e633-23d8-4a4f-82e6-0c0509268f85,S0262,C004,First Semester 2023,dropped
3894de06-06a4-493b-89d6-93b1859353fa,S0263,C001,First Semester 2023,completed
5cdb7eda-9044-4ec6-9ef0-195ee152dc3a,S0263,C004,Second Semester 2024,active
f1dde1f6-4e81-42da-8a8d-4853b6bbcd58,S0264,C002,First Semester 2023,dropped
a246ea52-9150-49b2-a886-825eb74112a5,S0264,C003,Second Semester 2024,active
709ad1ab-b68c-45b2-b9ac-446d4e0387ad,S0265,C001,Second Semester 2024,completed
be654bf9-2789-46c9-8b7d-3b08ac5bfe79,S0265,C003,First Semester 2023,completed
2582bca6-20e8-4ae1-b1f0-ed9bce217fb3,S0266,C002,Second Semester 2024,dropped
625cade5-dbf1-4941-8ad6-53d09b81ce24,S0266,C001,First Semester 2023,completed
072b50ed-3a58-4606-a302-db2f41deca4c,S0266,C004,First Semester 2023,dropped
4d8e8fdb-954e-45fb-b62f-7bc2d9d5d66c,S0267,C001,First Semester 2023,completed
42696d14-0316-4de5-9590-690125fb2421,S0268,C002,First Semester 2023,dropped
bed64914-8233-4e6e-b89c-96e95d39b505,S0269,C004,Second Semester 2024,active
67e56f19-844e-4e8b-bf01-8ec6dec78f9e,S0269,C001,Second Semester 2024,dropped
2b9fff6a-e666-49b4-9e53-64dc7a1afd67,S0269,C003,First Semester 2023,completed
27e78bba-a4d3-4418-981e-60eff8ef6c71,S0270,C002,Second Semester 2024,active
5075b7d1-8047-47e1-9a44-ae00964e81dd,S0271,C001,Second Semester 2024,completed
dd8b6c69-60c3-46eb-9fd6-39e685f970f7,S0271,C004,First Semester 2023,completed
2b4b8171-a5fc-40b5-bc39-115fed13bac8,S0271,C002,First Semester 2023,dropped
2ce62f9f-7b67-4aba-8675-ec71deeb9601,S0272,C002,First Semester 2023,completed
03a4bf4b-613f-40db-a5aa-8c5a7be75206,S0272,C001,Second Semester 2024,dropped
57a55d1a-1093-405b-b26b-3379ab32dc3a,S0272,C003,First Semester 2023,dropped
396c6135-34d8-4c51-8f2e-d3eb398e2497,S0273,C002,First Semester 2023,active
c72bf2e8-9bcf-4969-873f-b005266c3392,S0273,C004,First Semester 2023,active
a6662e73-1e9d-4b00-8a0d-e08eba902275,S0273,C003,First Semester 2023,dropped
75961b93-7fb0-47b6-9b43-ae1a326acdea,S0274,C004,Second Semester 2024,active
e80368e2-a37d-4fca-a9a6-df1391c4b8c6,S0274,C002,First Semester 2023,completed
d882ce3c-bf0a-4bdf-9708-bdc7031f9724,S0274,C003,First Semester 2023,active
862c9e66-c9a5-4042-8878-6b08d1a33332,S0275,C003,Second Semester 2024,active
33d9014f-bdca-4089-ba76-8ae2e5ec276c,S0275,C004,First Semester 2023,dropped
6603854f-0868-4cbf-aa0b-e6875d124a22,S0275,C001,Second Semester 2024,completed
545b19ba-f3b8-4fe4-994d-9447a05be230,S0276,C001,Second Semester 2024,active
8da40d27-457f-4a84-9133-ded481e60c4c,S0276,C004,First Semester 2023,completed
bdc313b8-d8bb-454c-88e5-a13af62f197d,S0276,C002,First Semester 2023,dropped
f86e92d6-1456-4858-9f63-bcb289a89d04,S0277,C003,Second Semester 2024,active
91136499-7256-47c2-8e54-5d51cc445778,S0278,C004,First Semester 2023,completed
418df073-3ea4-46b8-bf7b-16ec85dff8e2,S0278,C002,First Semester 2023,active
b0901da2-2ec4-4bfe-bd4b-a9cdcc19e0ac,S0279,C001,First Semester 2023,active
3ebe066c-db86-4a02-a69b-4d21efb38c42,S0279,C004,First Semester 2023,completed
74c0bea3-b7a6-4ca5-b08c-147d3a747c44,S0279,C002,Second Semester 2024,dropped
9bf072e7-fab8-4bb6-8a4c-b2312d6c18d0,S0280,C004,First Semester 2023,dropped
176350f5-4708-442e-8d4e-46c5440910e2,S0280,C002,First Semester 2023,completed
d4a84169-bbbb-4d67-b0a4-c4b0be3c7c84,S0280,C003,First Semester 2023,completed
e733c344-e7f8-4aa8-904c-9b6eeadf1b58,S0281,C002,First Semester 2023,dropped
0f94db38-4d81-4c5e-85c6-576421eeba3d,S0282,C004,First Semester 2023,completed
95eef403-3e72-4402-ba43-17a1352ded78,S0282,C003,Second Semester 2024,dropped
76da7bc3-7a2f-4c57-94ce-23b7c2fd7e2d,S0283,C001,First Semester 2023,active
c80aa7cf-e1b3-4498-8974-7baf19283cfc,S0284,C001,First Semester 2023,completed
a247a4f5-ca3e-4f3a-91a0-b33c0d13c33b,S0284,C002,First Semester 2023,active
1dcccf24-7a71-4e7b-b248-f69912b3b3eb,S0285,C002,First Semester 2023,active
32888f78-79dd-4b95-9558-cc6d71203b7a,S0286,C003,Second Semester 2024,active
3709d7d3-96e1-4645-8ad8-af05199177b9,S0286,C004,Second Semester 2024,active
91bf903d-4cca-4dda-bcbb-26279929c7c7,S0287,C003,First Semester 2023,completed
dc739cbc-6e04-4758-94eb-2ddd02754eca,S0287,C004,Second Semester 2024,completed
e2f2cf57-b850-4440-9c8c-d498e7ad595b,S0287,C001,First Semester 2023,completed
31de54f6-a483-49f7-8703-6a4c7150f94f,S0288,C001,Second Semester 2024,active
9d4a305f-a28a-408d-8e46-abf396c49c44,S0288,C002,Second Semester 2024,dropped
002072c6-fe03-4a0e-b4cd-173bc16b44e1,S0288,C003,First Semester 2023,completed
99f2587c-683c-4806-812a-dc5540728ad4,S0289,C003,First Semester 2023,dropped
2d31317c-a191-4e12-be1b-5edf454f6d2d,S0290,C001,First Semester 2023,active
83a2a06f-7bb8-473c-81dd-f3ea5421b62c,S0290,C004,First Semester 2023,active
4cb50736-a531-4be0-b391-4a3648a436ae,S0290,C003,Second Semester 2024,completed
3fbfe7eb-883d-4b03-9e04-d08643a29acd,S0291,C002,First Semester 2023,dropped
8faf04ba-ad87-46e1-8679-4c1e575519cd,S0291,C001,Second Semester 2024,active
70a6b5fc-a03c-47ff-8f0d-c7bc80c8b083,S0292,C002,Second Semester 2024,completed
f2193325-c1b1-46bd-ba2b-adf71c894d39,S0292,C004,First Semester 2023,dropped
51b795ed-01ab-4df1-bcd2-12632ea35df6,S0293,C001,First Semester 2023,active
78731a4e-8271-4bba-b96f-4a1be4b3b66b,S0293,C003,First Semester 2023,dropped
10c88179-2dc5-4521-a9c2-f1f97eebf539,S0294,C004,First Semester 2023,completed
4dfcf384-ac48-4af2-ae98-8798c2ac0d6d,S0295,C003,First Semester 2023,dropped
71757228-dcad-4da8-ace0-27bb18359b4b,S0295,C002,Second Semester 2024,active
89e10a5a-afdc-4a51-a34c-4c7857a99ae7,S0296,C002,Second Semester 2024,dropped
c75ee63d-318f-4980-aec2-85a6d29323e2,S0296,C004,First Semester 2023,completed
36955a61-3b57-4da7-834a-4fa61bd487bb,S0297,C004,First Semester 2023,active
51ec8f30-4e2d-4257-8074-a1ed4ea4ae73,S0297,C001,First Semester 2023,completed
1a58c6ae-78cc-4788-87c8-4346c4342281,S0298,C002,Second Semester 2024,dropped
9c09f0fe-ed74-43c6-8cd0-d32eaf4b88ff,S0299,C001,Second Semester 2024,dropped
2793b627-ac00-4d5e-922d-9ba635d5b119,S0299,C002,Second Semester 2024,active
c4329e78-3120-4ff4-a809-06a952e24a8e,S0299,C004,First Semester 2023,dropped
da341653-2bf9-48ad-892a-eb0c656ffbd8,S0300,C004,Second Semester 2024,active
2839d888-a99f-4c03-9c31-0930286ef693,S0301,C003,First Semester 2023,active
